i0,i1,num_features,size,num_points,avg_area,avg_side_length_0,avg_side_length_1
52,31,1,16,4,0.150303823230022,0.2306082989457039,0.6517710937428607
103,71,2,32,8,0.0631894392197746,0.16959203767676545,0.3040130255956943
59,92,1,16,4,0.01678169727074947,0.03786013508592312,0.4432550817017322
61,61,2,32,8,0.15589233250167595,0.1973346692865725,0.45219253417920147
78,64,1,16,4,0.08858845387712722,0.37131024509627686,0.23858338154433945
78,40,3,48,12,0.06816646076137067,0.12761317357066115,0.5281524294136748
110,65,2,32,8,0.08871286477671801,0.30602230245069073,0.3832559593407847
61,99,1,16,4,0.07477057285139975,0.2119962347956541,0.35269764542503346
46,68,1,16,4,0.08079161593927527,0.08493746568680649,0.9511893872273234
97,88,2,32,8,0.1617503930057164,0.20578615918817178,0.5893717820352786
112,76,1,16,4,0.09442247133910338,0.2132445251718611,0.4427896625388392
62,65,2,32,8,0.02398773359447934,0.14760321159106304,0.4274983280681379
102,22,1,16,4,0.18628948118252353,0.27445027630986596,0.6787731595219633
117,28,1,16,4,0.006652707639696081,0.23546747960026426,0.028253190848221976
47,62,3,48,12,0.12140185120028585,0.27253056874379666,0.405990016370447
67,89,1,16,4,0.039173671181336474,0.05281133897859469,0.7417662937350293
49,103,2,32,8,0.09952686384652448,0.35390251704115805,0.2853332311185781
45,47,2,32,8,0.08270920084983784,0.22423294162505414,0.42795654989966847
46,56,2,32,8,0.05293201725641339,0.1595709078074874,0.4208723876840632
103,95,2,32,8,0.06880219527058871,0.2109137658148139,0.5410340185734466
93,70,1,16,4,0.011147234160547565,0.060175328128293515,0.18524592232852832
101,31,1,16,4,0.0028938082219394107,0.09658441029537723,0.029961442152925954
104,59,1,16,4,0.15878700859275197,0.37503380418859145,0.423393856285295
113,93,1,16,4,0.006706008797008978,0.18347177436749718,0.036550629218730535
105,41,2,32,8,0.059252517388867644,0.06584627552974576,0.733396560043488
105,56,2,32,8,0.14543913368540373,0.21456293141781924,0.7405026778468717
87,77,2,32,8,0.027165836005673818,0.1250869234799783,0.22139567675397753
105,107,1,16,4,0.06874452795508541,0.1987455516671517,0.3458921589863557
50,61,1,16,4,0.0805156801293154,0.3651045953544596,0.22052770946678235
108,78,1,16,4,0.1783342644845184,0.30133351083751236,0.5918169007783582
114,74,1,16,4,0.018617813772035405,0.29080161254190173,0.06402238835368479
54,67,2,32,8,0.0396313437089527,0.10714362372449848,0.28923227998191425
78,28,2,32,8,0.037345228545322164,0.06771319640586393,0.5324369549656165
93,31,1,16,4,0.12902077930978423,0.1745876068818033,0.7390030805401437
116,40,2,32,8,0.14765581489857765,0.2877149439648843,0.5640024671676453
105,37,1,16,4,0.04966439196435386,0.05744578792608657,0.8645436638149215
108,99,1,16,4,0.02883924669681063,0.06944711045503382,0.41526921001966954
99,71,2,32,8,0.12335123210438324,0.17364320817128487,0.6069632571724526
74,26,1,16,4,0.04478171853034689,0.08003723728530443,0.5595110482226655
80,89,2,32,8,0.018042554828620626,0.14905231971351984,0.10796047945929654
69,32,3,48,12,0.11803824489600216,0.16533078032419843,0.7367961075255405
99,56,1,16,4,0.003506484976514057,0.028588343863486188,0.12265435847763939
60,97,2,32,8,0.20094893355310733,0.32385196387138215,0.6192028337866038
73,85,1,16,4,0.04974601970018759,0.15527976678726318,0.3203638228562049
79,36,2,32,8,0.04112507672112488,0.16022747812382798,0.2338993002492451
87,74,1,16,4,0.22340352310283357,0.3785027040522184,0.5902296620634253
68,55,1,16,4,0.14118443068900755,0.1594014695531918,0.8857159917330293
67,57,1,16,4,0.28782148056242873,0.31578428186577234,0.9114496733715534
107,104,1,16,4,0.25130079774166914,0.2688035725925566,0.9348863756456929
87,54,1,16,4,0.008740753169283851,0.32564525674601974,0.026841334207121648
104,66,1,16,4,0.14594707922081962,0.30348071434625723,0.4809105564919056
99,48,1,16,4,0.11598054334018428,0.16931238812525606,0.6850091988211915
94,45,1,16,4,0.10484842535791829,0.13215681450884453,0.7933637455441342
81,34,1,16,4,0.31501747513574996,0.3844347871987477,0.8194302014944608
101,68,1,16,4,0.143787366450448,0.20419418023113423,0.7041697578632764
98,69,1,16,4,0.05865567374746074,0.06515156933726196,0.9002956389864574
69,67,1,16,4,0.06477342452922918,0.08045663634596067,0.8050724896167143
77,67,1,16,4,0.05194382072394933,0.10439429042097892,0.4975733875337571
55,83,1,16,4,0.04431665217680408,0.16730108522908083,0.26489160017176516
72,80,2,32,8,0.1413381876474862,0.2743112685398099,0.4220129377060502
117,99,3,48,12,0.11385222912103465,0.21367790853957067,0.35898089928144117
106,75,1,16,4,0.044119996473418834,0.24101178592115247,0.183061572299426
120,23,2,32,8,0.030857580613744946,0.0771967138848002,0.5402283365237057
79,67,1,16,4,0.04157105092379523,0.04258456665875876,0.9761999284133829
106,105,2,32,8,0.1062413828481554,0.20537213685451583,0.746098345539755
86,54,1,16,4,0.007507015213866148,0.23044641321198966,0.032575969003953986
96,59,1,16,4,0.1913558002286352,0.35936300039694125,0.5324860934967415
62,83,1,16,4,0.04826832563520374,0.07972339845544774,0.6054474165721597
89,55,1,16,4,0.38019994668217355,0.3809205587487803,0.9981082352998385
68,35,1,16,4,0.027582190547635218,0.1571154001716426,0.17555370458594588
45,50,1,16,4,0.22081814600183927,0.30266076675037423,0.7295895942270034
71,77,1,16,4,0.021017435383024467,0.021028102847512997,0.9994927043791879
107,25,1,16,4,0.05563092579111683,0.20129465852219242,0.27636563334333886
97,80,1,16,4,0.04644782075681634,0.3409089874013649,0.13624698225433285
45,95,1,16,4,0.22888419770164048,0.30254287408100566,0.7565347503123041
120,47,1,16,4,0.012600588544074798,0.05371386077894158,0.234587280849766
71,48,2,32,8,0.018253423726902057,0.18981462177549258,0.20610828817881632
77,30,2,32,8,0.04408867567218695,0.2172305803922585,0.23065961020071324
72,75,1,16,4,0.2722818967883295,0.2851303524631259,0.9549383095703288
54,34,1,16,4,0.06167705081847292,0.13088333438569322,0.4712368546229122
88,19,2,32,8,0.028226841474558548,0.049908053944142106,0.554482253028378
102,54,1,16,4,0.009506353119479817,0.03307494884743711,0.2874185282441166
85,66,1,16,4,0.2107812148991725,0.365213330436319,0.5771454581007571
80,47,1,16,4,0.025291640074167537,0.04444363487100489,0.569072267549112
72,39,1,16,4,0.043503573996389135,0.267370035642446,0.16270923513121893
68,26,2,32,8,0.1720186107272274,0.1990317593016966,0.753915863591609
108,42,1,16,4,0.02542211073592645,0.2329240348268229,0.10914335549282228
105,78,2,32,8,0.0577360492930434,0.14912561413525616,0.3909784135292629
93,104,1,16,4,0.13971248306975412,0.2068432382065737,0.6754510530831261
117,26,2,32,8,0.08281589933366702,0.1407373907951991,0.7066877137818874
104,101,2,32,8,0.1842748576209715,0.3282563694828795,0.5516574937444454
82,76,1,16,4,0.061700117306331896,0.08625999344025459,0.7152808022071859
85,59,1,16,4,0.008193455029938066,0.010767790189383675,0.7609226114023162
63,64,1,16,4,0.0027647256622767204,0.008638725952573978,0.32003858872880997
112,89,2,32,8,0.06269623409450002,0.3031044794442428,0.20296522124757388
62,39,1,16,4,0.0006148810115454267,0.004330132135764053,0.1420005192143936
120,37,1,16,4,0.12640943600536383,0.18164998104765573,0.6958956740667119
116,48,2,32,8,0.14790284847309493,0.29607830203231034,0.5849756275912643
59,23,1,16,4,0.15800013884449576,0.1650539828834363,0.9572634121533312
65,20,1,16,4,0.05785525911668412,0.13904889761860106,0.4160785170363308
51,66,2,32,8,0.16462838233516308,0.3206873788398976,0.5225786576999296
98,72,1,16,4,0.09028440816209624,0.1788268723896742,0.5048704758721119
117,52,1,16,4,0.03726237278125237,0.31391387117547387,0.11870253659617092
80,75,1,16,4,0.2257998729200409,0.26376857309588964,0.856052979586595
63,75,1,16,4,0.07352183506792516,0.33607475441566237,0.2187663134523703
81,32,1,16,4,0.08651965311131352,0.12406272362624815,0.6973863750723623
52,87,2,32,8,0.15997070927911622,0.17903237366245417,0.5439819157516588
119,90,1,16,4,0.24563136605522495,0.25280599680596794,0.9716200136017754
61,59,1,16,4,0.13301596696469453,0.31982270525750955,0.4159053274769686
56,31,1,16,4,0.023320543005505744,0.17563608339442904,0.13277763062578885
113,39,1,16,4,0.004070527732109043,0.014497157293750895,0.2807810972613005
89,50,2,32,8,0.027699861201693883,0.030164615132509898,0.9318770533962413
62,45,2,32,8,0.07152469698273448,0.28138740869235646,0.2622836403930213
86,92,1,16,4,0.11121431695592465,0.13771352378906698,0.8075773090104743
69,71,1,16,4,0.01089601797931761,0.28593628753148614,0.03810645397051182
107,71,2,32,8,0.051983069767176704,0.1316623117597544,0.37867023607470607
103,56,3,48,12,0.14095512826489806,0.22249179139287575,0.6144684140211645
97,42,2,32,8,0.08018266537874438,0.1184090152525683,0.6064907120633753
56,21,1,16,4,0.31823206084251787,0.363629335058556,0.875155082829806
50,48,1,16,4,0.00502535434751596,0.1458687724975567,0.03445120063377605
93,50,2,32,8,0.31201506729387607,0.33703140314844204,0.9221908014375515
117,97,1,16,4,0.11603856550504917,0.1773795878780131,0.6541821801099843
118,86,1,16,4,0.3139103092228558,0.3626924949720607,0.8654998754441756
105,28,2,32,8,0.06569158031955896,0.16306689898556126,0.33870465667123684
96,19,2,32,8,0.20032690621376056,0.38048894229026065,0.5451996315684138
77,94,2,32,8,0.15740710144834502,0.3342975475039305,0.45565949659987126
70,94,1,16,4,0.028174452236435638,0.02980356533670303,0.9453383150014893
55,65,1,16,4,0.040370344056270546,0.08747152544474268,0.46152555189829414
51,30,1,16,4,0.0981842320163899,0.13488257316053343,0.7279237763319788
85,44,1,16,4,0.08333323610618347,0.18450750801382476,0.45165227693574117
47,49,1,16,4,0.06773166626698351,0.23945211175929249,0.28286101036799494
90,106,1,16,4,0.007911964342053546,0.11443078621552516,0.06914192066417968
99,57,2,32,8,0.046508115174770256,0.197056260663242,0.26896341960650805
111,22,3,48,12,0.08294483827843142,0.23528177419819732,0.41737280038087593
100,95,1,16,4,0.05621629645182307,0.06009433661457386,0.9354674603095576
88,89,1,16,4,0.0784634863996823,0.2360935282010601,0.33234069140964273
88,65,1,16,4,0.14306496818686637,0.39885499225313303,0.358689175177906
74,96,2,32,8,0.06969344283303348,0.17072264775831414,0.578544406400975
100,53,3,48,12,0.024050747480197476,0.07383759325060169,0.36488305528409687
48,102,1,16,4,0.20198324342445617,0.31381944399695083,0.6436288359060973
63,23,1,16,4,0.14597730320792765,0.17300012465937797,0.8437988324883818
104,73,1,16,4,0.0029011610543673546,0.038911651373936706,0.074557644097073
115,44,2,32,8,0.12186205023405014,0.19253209991764164,0.7212861536068722
118,64,2,32,8,0.07746428049794253,0.37427022925656583,0.2108053875415834
108,19,1,16,4,0.0061122524254088335,0.00794609678345548,0.7692144447743345
78,103,1,16,4,0.24326908445893086,0.3199926758629905,0.7602332890990606
63,88,1,16,4,0.20477691349064792,0.2975494413596742,0.688211386164614
114,62,1,16,4,0.33952397298302217,0.38481393211366743,0.8823068622233059
69,44,1,16,4,0.055753492428034034,0.23154703060990656,0.24078690312363982
59,41,1,16,4,0.20149989033472146,0.3366928594982408,0.5984679646459039
107,40,1,16,4,0.025041300685227905,0.04188696456490515,0.5978303977225572
81,62,2,32,8,0.02307802877757849,0.20979326840522194,0.1973211414362881
64,25,1,16,4,0.05336678869154126,0.12244769688234003,0.4358333398693599
56,26,2,32,8,0.12266092645617961,0.32790915865353576,0.38019144712802433
102,80,2,32,8,0.06661877713998023,0.27473868336018104,0.31513372164839826
102,85,1,16,4,0.02403913118755909,0.34111054499490123,0.0704731399843368
77,95,2,32,8,0.0710837686002764,0.09085294451028503,0.7531750100900778
78,59,1,16,4,0.12801927750571662,0.12858637670642104,0.995589741190086
119,80,1,16,4,0.020377323356539242,0.09784711912272925,0.20825675338463512
68,84,1,16,4,0.009792582106698299,0.17178474976765834,0.05700495602748745
106,102,2,32,8,0.04029272799588432,0.11244849950830682,0.5322602195762776
52,96,1,16,4,0.005632577700744906,0.008793803650810617,0.6405166551820489
115,95,1,16,4,0.010909967494638044,0.2169691729877954,0.05028349117250741
64,101,1,16,4,0.0828080850878957,0.2721734832650684,0.30424743841503954
88,35,1,16,4,0.21642587179774722,0.3097791338169724,0.6986457387592111
92,44,1,16,4,0.21642147565359934,0.36759491004959344,0.5887499248137065
100,64,1,16,4,0.1860884777131029,0.18840667090591978,0.9876958008882051
82,56,1,16,4,0.19168566792742292,0.30632823472656945,0.6257525301202573
83,45,4,64,16,0.16097971079418932,0.2575250504892801,0.6445565614072755
119,26,1,16,4,0.08837613280257552,0.3562545803964916,0.24807016573434026
45,72,2,32,8,0.10310729435790726,0.12849458348853027,0.6951573731534606
80,69,1,16,4,0.21491261081470636,0.3584199485705355,0.5996111870218979
110,97,2,32,8,0.12043546525006991,0.15865367608711,0.6513054082216403
51,75,2,32,8,0.19914482601425554,0.32693532857174823,0.5248277697072485
99,62,1,16,4,0.2525268783776147,0.28595407434777975,0.8831029211721928
78,48,1,16,4,0.16470563303354716,0.23300312946516932,0.7068816346441746
96,98,1,16,4,0.10726407730718304,0.17383492223473063,0.6170456196502538
45,102,2,32,8,0.12032296616590779,0.30484896091396996,0.45071911417116706
46,46,1,16,4,0.33645624281107694,0.39924832299863233,0.8427242481172037
118,94,1,16,4,0.009475745773411835,0.05151315561842651,0.18394807422790294
89,37,1,16,4,0.005975249137667142,0.007804589054487998,0.7656071442007697
68,38,1,16,4,0.006940924598120196,0.007256966190990255,0.9564499014391945
92,91,1,16,4,0.00012589436807858515,0.00025696836393507283,0.48992166253739455
81,23,2,32,8,0.10961186887467204,0.22957893423621856,0.5995063206899607
65,108,1,16,4,0.11834474160756557,0.24881866570400035,0.47562646183606994
48,77,2,32,8,0.0726611486516123,0.2299175724470386,0.38541192544106795
57,55,1,16,4,0.047414688618433176,0.31679972930589706,0.1496677055953235
106,39,1,16,4,0.29626845381380534,0.3685668195442089,0.8038391903541076
55,81,1,16,4,0.042528787532496774,0.3260033217747971,0.13045507420281943
114,36,2,32,8,0.12083456670290028,0.22484852622258966,0.5084031533824405
74,21,1,16,4,0.0512171873405273,0.0764481297923707,0.6699599778258882
50,70,2,32,8,0.014863777532414043,0.05523495657743904,0.29069899269100863
62,20,1,16,4,0.3170331134052507,0.34155411580049355,0.9282075628403028
57,66,1,16,4,0.0429023504581321,0.176800256563574,0.24266000113356867
54,61,2,32,8,0.07241120135153799,0.1522288081898493,0.33294032521279604
47,79,3,48,12,0.0733275950244514,0.18036921498916728,0.38397762281006526
53,84,1,16,4,0.13906238630571463,0.27173375846699344,0.5117596985013773
50,20,2,32,8,0.17535373439787644,0.28634535998222455,0.6573631837268872
87,52,2,32,8,0.07582236343390394,0.20230116377406993,0.41671774112145155
120,103,1,16,4,0.3968875237948962,0.3984900849973352,0.9959784163702601
86,40,2,32,8,0.08000643637478047,0.14421301916720575,0.47958224829507046
46,90,1,16,4,0.2999783269414175,0.39328618645726365,0.7627481901757935
66,101,2,32,8,0.061772199657227064,0.203222195664313,0.2555678863878219
100,58,2,32,8,0.028559294741228588,0.1475543709073408,0.1155232823068193
67,46,2,32,8,0.0923781303301412,0.20170930754643646,0.5580688917996914
64,67,1,16,4,0.07877109805760593,0.3549704921199819,0.22190886230335138
98,98,1,16,4,0.031868427196784316,0.38562284330541274,0.08264144033486254
104,35,2,32,8,0.06369479349614213,0.09327705126921204,0.6898259352713367
83,59,3,48,12,0.04764331360998269,0.11592758279554498,0.4469974095698633
52,20,1,16,4,0.26320073196980903,0.3069149732448664,0.8575688868715416
121,46,2,32,8,0.07057031492805003,0.13895313983141433,0.579077488226913
56,82,1,16,4,0.21397649339903138,0.260831375512133,0.8203633208577621
108,102,2,32,8,0.08819460107795009,0.257670095544567,0.5076436670164703
55,92,1,16,4,0.007747494484995056,0.06921094358066071,0.11194031007489258
100,87,1,16,4,0.3033539979512865,0.3183430861941474,0.9529153014690586
44,20,1,16,4,0.022258192345799194,0.15364973708948026,0.1448631983850177
69,96,2,32,8,0.20296203564959409,0.3018664922081662,0.6042769525094691
73,40,1,16,4,0.0006563461719188605,0.006939346341695796,0.09458328488018175
105,66,1,16,4,0.054786659606202326,0.30203579857082197,0.18139127833668311
115,33,3,48,12,0.10162289342282253,0.23144475142793533,0.39879063659166764
62,24,2,32,8,0.09834319854048137,0.142475311504334,0.6605284865654966
83,57,1,16,4,0.26730914707058545,0.3142128787973597,0.8507262595145786
49,78,1,16,4,0.044434963167747484,0.16772152298638154,0.2649329816266661
118,55,1,16,4,0.07299320535713189,0.20049061802932577,0.3640729230853843
90,25,3,48,12,0.06888750858596289,0.0993163699085781,0.7119302577455381
96,78,2,32,8,0.09065999136500105,0.22369137736137468,0.3323112922736202
64,30,1,16,4,0.15591154965954396,0.2169356468264967,0.7186995403491281
116,46,1,16,4,0.11219656695042074,0.3060729158784481,0.3665680990701503
120,86,1,16,4,0.011995627026315198,0.033784442590313546,0.3550636359989703
109,90,2,32,8,0.22123951440889464,0.32902458296893045,0.663776312801307
113,49,4,64,16,0.09651009668127977,0.16904897820256382,0.5599890467609816
113,67,2,32,8,0.17944305220654885,0.22910698100763582,0.7233043566069579
56,69,1,16,4,0.22165816478492012,0.3870806950770369,0.5726407118825847
55,95,1,16,4,0.04894783140589253,0.130069748754984,0.37631987356335195
119,93,1,16,4,0.12382968319089654,0.26149731356210637,0.4735409381614417
55,91,1,16,4,0.05379858923450097,0.12850496762792218,0.41864987967057665
66,107,2,32,8,0.07362568115324612,0.09319280724742107,0.7741969229338403
97,86,1,16,4,0.05278932285751799,0.059984376789493865,0.8800512013782216
107,38,2,32,8,0.08646610656231042,0.22351070464172018,0.31243793180388657
106,36,2,32,8,0.028355211180653688,0.09128628506690672,0.3150156050932562
47,72,3,48,12,0.05782960132185574,0.09390965663727258,0.5270711933831301
82,104,1,16,4,0.07125203225572632,0.11584113394482998,0.6150840364672234
71,105,3,48,12,0.08451910310503948,0.1442376780596367,0.4616863032429072
89,99,1,16,4,0.15381069327020663,0.31464166443495856,0.48884401100033514
49,101,1,16,4,0.10617711477522097,0.1373415545782244,0.7730880511822562
59,35,1,16,4,0.06293409614198263,0.3510152498002226,0.17929162957393174
108,104,3,48,12,0.11660632858859403,0.22800236179659925,0.5371450058988358
121,91,1,16,4,0.3235868454438329,0.32689605806484145,0.9898768659353117
85,81,1,16,4,0.029872110993918097,0.10181142508598207,0.2934062750687403
117,44,1,16,4,0.0954531511384248,0.22580805578300378,0.4227180948325113
63,55,1,16,4,0.024863430846156054,0.049569503348777744,0.5015872495476419
46,21,1,16,4,0.0010812752762111321,0.07983634893125924,0.013543646355147487
76,72,4,64,16,0.12079913606302707,0.2092303966773108,0.6194606848783715
57,89,2,32,8,0.09099861375632329,0.2730469990403499,0.3711771655296454
55,89,1,16,4,0.00045231064185646423,0.10360586259202798,0.0043656857878549005
47,37,2,32,8,0.0663060319752635,0.10085056872407216,0.7049171677140054
120,19,1,16,4,0.2376965008905016,0.252770494203332,0.9403649015272144
65,73,1,16,4,0.14833263862740995,0.31422850112360123,0.4720534200335429
119,62,1,16,4,0.11569812037616549,0.12325766435092866,0.9386687715155766
53,81,1,16,4,0.2390906024527716,0.2850189306194366,0.8388586748717071
55,76,2,32,8,0.022416224495919512,0.0864589966111664,0.256930901244913
94,90,1,16,4,0.06021775150937874,0.33697805139853365,0.1786993285154974
102,23,1,16,4,0.015938805990289094,0.1555767721647654,0.10244977941442901
76,106,1,16,4,0.002279208124310491,0.0023970387834602036,0.9508432404336737
92,82,2,32,8,0.10570137169383652,0.25123780814150454,0.41656104261721616
62,71,1,16,4,0.11222363397687546,0.3183574855673914,0.35250823072956905
62,33,1,16,4,0.13079631849862144,0.20551931514092914,0.636418617923729
50,102,1,16,4,0.08047849953948341,0.2332778200964407,0.34498993306012693
55,44,1,16,4,0.003689342190228693,0.09777449332455213,0.037733176258784695
51,98,2,32,8,0.12455693436699074,0.28935062972511183,0.4564797582457041
73,107,1,16,4,0.22749732744575366,0.3732671535723071,0.6094758814659116
110,71,2,32,8,0.06265014544730536,0.1958432609805607,0.22531943876662552
101,92,1,16,4,0.04041829424113901,0.10683458778986932,0.37832592493956074
66,48,3,48,12,0.07860168780803965,0.12656281624731017,0.6305109372575579
96,77,1,16,4,0.020388510811631986,0.04125949928563877,0.4941531323606885
112,96,1,16,4,0.2063472842380248,0.38075210529185455,0.5419465352131283
57,107,2,32,8,0.16147168489996222,0.21315275762599661,0.7970085732195686
103,30,1,16,4,0.16384244414098972,0.19272907453919697,0.8501179416376416
61,60,1,16,4,0.1260529143037894,0.16439784523651646,0.7667552705598979
86,105,1,16,4,0.0006353506206659487,0.12044387101477128,0.005275076392953437
112,75,1,16,4,0.08611663451993909,0.2907227330835216,0.29621568842089374
72,34,2,32,8,0.05722100596369532,0.24601776336488212,0.33716246310801523
75,47,1,16,4,0.07716352996019923,0.08984193792195327,0.8588809607739325
82,54,1,16,4,0.14989661131603532,0.1736365021361017,0.8632782247510473
74,30,1,16,4,0.09750366018232132,0.19452465321452106,0.5012406323366871
96,25,1,16,4,0.0045121595196012014,0.14175315709974967,0.03183110423724855
72,95,1,16,4,0.22442305030483448,0.23232750164623717,0.9659771172788716
77,39,1,16,4,0.0625111054102991,0.32580569084580624,0.19186621709405216
105,40,2,32,8,0.11994372633523967,0.14295691426832535,0.8354485168182442
120,64,2,32,8,0.0830113057838859,0.1669957468545178,0.664558469890709
110,103,2,32,8,0.029849019075294404,0.05795212972597952,0.5576308269459069
96,74,1,16,4,0.3546785085547095,0.3793312662218167,0.9350099507676983
88,90,1,16,4,0.11131995793080929,0.28434109153936227,0.39150147918525136
84,52,1,16,4,0.3802355904306705,0.3848054851046623,0.9881241436235015
63,59,1,16,4,0.018042572102179286,0.03100738467624531,0.5818798421913236
96,72,1,16,4,0.19246508268873863,0.2538492908459631,0.7581864107137779
53,63,1,16,4,0.29228376731238026,0.38604142897011684,0.7571305703953493
79,60,1,16,4,0.15506705005421825,0.36896746018491555,0.4202729692653744
82,88,2,32,8,0.14233821462982413,0.2049217298572117,0.6589572032310178
81,82,1,16,4,0.21834605903705293,0.23038375745236017,0.9477493615503843
103,85,1,16,4,0.10383478916882206,0.25238775541617287,0.4114097730201074
115,79,1,16,4,0.15213088598156468,0.23556022167360524,0.6458258737434832
95,58,1,16,4,0.07910960081999147,0.11218430266446511,0.7051753136675671
66,97,3,48,12,0.08603974197088447,0.2624452934906684,0.3300765947739907
100,105,1,16,4,0.0004898103671782209,0.0017229195632211258,0.28429090808074875
120,39,1,16,4,0.014741196046035888,0.04737635410071395,0.3111509174956488
99,61,1,16,4,0.05434841618758184,0.08736716426161983,0.6220691337175168
60,92,1,16,4,0.015896078112668945,0.1676343321309659,0.09482591012591612
98,30,1,16,4,0.10760087072336734,0.34210090516621694,0.31452962882716484
91,81,1,16,4,0.07415484908528622,0.11510852274656536,0.6442168426446848
113,104,1,16,4,0.05612172501617252,0.05930345842765661,0.9463482654158284
62,62,2,32,8,0.05622359300744799,0.24476430192611875,0.23785002389568977
91,23,1,16,4,0.09509919542975775,0.27186612364939045,0.3498015646568806
52,28,1,16,4,0.11461091463179149,0.19592647743516256,0.5849689951666659
90,34,1,16,4,0.06026761670127452,0.20237041478638318,0.297808435906461
86,49,2,32,8,0.1028753793466621,0.13069972735384638,0.4813159892778689
62,30,2,32,8,0.04479354078568978,0.05762589241301619,0.5287418527986674
51,48,1,16,4,0.10835913699818767,0.25054273944889527,0.4324976139262273
90,85,1,16,4,0.0390826819204563,0.07446356743771076,0.5248564266431259
108,30,1,16,4,0.09255240486149618,0.10096753380418466,0.9166551006484056
120,92,1,16,4,0.20274034166178778,0.35314125309382405,0.5741055169443001
80,48,1,16,4,0.07154187411097733,0.19817550910917525,0.36100260033425613
86,88,1,16,4,0.19067477402758706,0.2374130877632581,0.8031350580711152
100,72,1,16,4,0.07213382538376459,0.14559135101115217,0.49545405604649684
94,31,1,16,4,0.17231123004518345,0.17744537064460175,0.9710663592926227
95,94,1,16,4,0.06221110356236285,0.2730185600442674,0.22786400877755675
88,28,1,16,4,0.009161846677029238,0.021640110930190026,0.4233733693225936
54,35,1,16,4,0.1239840717054361,0.18401874631500714,0.6737578327655682
54,78,2,32,8,0.052500081427023414,0.1892816566102864,0.26279290133322863
55,103,2,32,8,0.07457664385280059,0.19593708761679274,0.2756223705379117
102,57,2,32,8,0.0978547723237811,0.2789091554396954,0.33528345877401877
100,67,1,16,4,0.33782207776979034,0.35123807682981756,0.9618036883098879
105,99,1,16,4,0.17501199487384606,0.19014734003006595,0.9204020148069034
49,89,1,16,4,0.2956166216115739,0.36586455262945883,0.8079947059286972
73,26,1,16,4,0.016259999247677,0.3872908569165927,0.041983948129141524
55,47,1,16,4,0.13729197785984376,0.15960450205350707,0.8602011603270245
60,19,1,16,4,0.021910839994727233,0.06032518329544434,0.36321215780511196
92,37,2,32,8,0.022071450069031506,0.20186212707992768,0.2663500534745591
48,60,2,32,8,0.18469526866859542,0.22130057052188423,0.7442831124656162
93,101,1,16,4,0.18662846079650733,0.20340931383024063,0.9175020419775954
91,96,2,32,8,0.10361056884733377,0.22584346590098203,0.589827199349533
74,56,3,48,12,0.18725433952943393,0.21654519391429972,0.8657667378090436
88,43,2,32,8,0.05422989254920504,0.23594624281752452,0.1705744153764739
109,27,1,16,4,0.06630025177366414,0.14201371471471713,0.4668580911840152
104,102,1,16,4,0.05357887283543524,0.15734243466233888,0.3405239848386543
115,73,1,16,4,0.16368402126815437,0.25351995630378177,0.6456455091528142
61,101,2,32,8,0.025958641398919683,0.11862308388040166,0.3550559881795934
116,93,1,16,4,0.08089897133529105,0.25200692431337046,0.3210188432548513
110,78,1,16,4,0.05446105473503736,0.3909990864118189,0.13928691044990416
84,65,1,16,4,0.007294693355397711,0.18666050104945064,0.03908000522009303
94,103,2,32,8,0.17433300969426288,0.1920679310612492,0.6438862637936218
62,47,2,32,8,0.09366908416491383,0.19403307957372729,0.632125163108114
59,66,1,16,4,0.015187899552993647,0.09103261624905734,0.1668401961714565
102,19,2,32,8,0.0399291010380573,0.08306724199847126,0.4972165092886889
106,108,2,32,8,0.17119364974271384,0.24779811369535665,0.6152205418615755
111,70,1,16,4,0.11729290265185165,0.24044488325690416,0.48781617251771436
107,30,1,16,4,0.24826422672470422,0.25242115015564526,0.983531794271685
49,52,2,32,8,0.07575770182149553,0.1526069198207889,0.662693739274137
68,66,2,32,8,0.14761556440510473,0.2556323264030249,0.6518965718749818
73,103,1,16,4,0.13509308855580174,0.14907619634450242,0.9062016060807796
112,34,2,32,8,0.13718594933619344,0.1426581836539409,0.951904258404177
112,94,1,16,4,0.08948853334329612,0.18664408800065857,0.479460851409236
120,46,1,16,4,0.055486808278031714,0.33596024750648557,0.16515885045881973
103,88,1,16,4,0.02015857017575417,0.3569423167210619,0.05647570834675619
78,87,2,32,8,0.013056880319304805,0.24555777886872932,0.04912325338526724
81,36,1,16,4,0.22498145170707362,0.3062419848865554,0.7346525388751513
46,20,3,48,12,0.02786192623851812,0.21445871966953467,0.13680052094842488
73,66,1,16,4,0.11262061930656615,0.31802360420194375,0.3541266051278775
108,83,2,32,8,0.03583412435968802,0.29015883743438753,0.11535930032667174
97,62,2,32,8,0.007741552707729939,0.06060360896054373,0.555461447621401
69,85,1,16,4,0.3374788060112413,0.34940023881675764,0.9658802957722976
73,99,2,32,8,0.07006950300537598,0.22928201915213275,0.22451553987059736
65,90,4,64,16,0.10051730697346002,0.12291257829413205,0.8189913156010151
63,69,1,16,4,0.035695673906177325,0.05850381049464026,0.6101427172756129
86,96,1,16,4,0.07334597942742725,0.27170465767975394,0.2699474497558185
104,26,1,16,4,0.34320074733995043,0.3528893141614924,0.9725450263503639
49,48,1,16,4,0.01637193477946159,0.08997786947847608,0.1819551282371492
46,50,1,16,4,0.15071630491030438,0.21270557548422175,0.7085677212137034
